 ,Area,Mean,Min,Max,Length,file
1,0.077,7441.373,5273.812,10414.674,1.590,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
2,0.051,10449.450,9051.557,11847.344,0.885,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
3,0.051,6089.381,5005.940,7172.821,1.399,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
4,0.077,5672.001,5088.021,6690.329,2.182,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
5,0.102,6059.251,4672.663,7845.494,2.781,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
6,0.051,7754.440,5918.224,9590.657,1.227,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
7,0.077,6407.406,5372.961,7358.126,2.019,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
8,0.026,10509.093,10509.093,10509.093,0.345,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
9,0.077,6022.903,4619.631,8051.460,1.870,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
10,0.128,5399.204,3951.609,8869.502,3.592,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
11,0.102,6350.236,4670.586,9586.703,2.640,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
12,0.102,5827.934,4503.629,8777.178,2.632,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
13,0.051,5631.367,3966.502,7296.231,1.342,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
14,0.077,4586.666,3891.726,5769.904,2.009,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
15,0.051,8525.705,4871.714,12179.695,1.192,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
16,0.026,13208.819,13208.819,13208.819,0.230,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
17,0.026,8696.444,8696.444,8696.444,0.418,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
18,0.051,6461.758,5597.477,7326.040,1.129,fac5b8fa-1c3b-4ec1-9efd-77c5dce7ef33.tif
