 ,Area,Mean,Min,Max,Length,file
1,0.102,13794.299,6989.697,22391.480,2.862,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
2,0.051,19209.479,18786.783,19632.176,1.149,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
3,0.051,25501.785,20589.172,30414.398,0.781,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
4,0.077,14463.216,11719.017,18199.512,1.699,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
5,0.102,10041.153,6933.025,15058.059,2.907,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
6,0.051,10508.570,5731.408,15285.731,1.194,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
7,0.102,8274.123,4965.636,13646.582,3.044,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
8,0.051,13803.846,10803.008,16804.684,0.787,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
9,0.051,7595.854,5778.629,9413.078,0.975,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
10,0.128,8720.151,6174.930,15629.568,3.921,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
11,0.051,17747.162,14651.324,20843.000,0.882,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
12,0.051,25304.849,13946.650,36663.047,0.997,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
13,0.026,22663.992,22663.992,22663.992,0.305,bc52a391-1a92-4b9d-9137-c7aa4081a1ed.tif
