 ,Area,Mean,Min,Max,Length,file
1,0.102,32507.281,25310.088,47591.969,3.493,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
2,0.102,23611.043,12238.648,45680.523,3.238,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
3,0.077,24543.765,11373.378,46592.590,2.338,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
4,0.051,30833.122,15875.603,45790.641,0.720,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
5,0.051,40516.354,30052.854,50979.855,0.829,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
6,0.077,29065.019,12623.640,50418.988,2.301,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
7,0.051,34767.933,22029.627,47506.238,0.823,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
8,0.026,46535.336,46535.336,46535.336,0.471,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
9,0.102,20738.293,14146.078,37618.715,2.858,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
10,0.051,26137.862,21543.816,30731.908,0.707,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
11,0.026,36270.852,36270.852,36270.852,0.204,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
12,0.102,17958.314,10272.681,30883.580,2.514,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
13,0.102,17715.850,12446.567,22554.961,2.665,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
14,0.077,20277.305,12700.010,34120.992,2.012,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
15,0.102,17183.932,14060.043,22324.215,2.619,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
16,0.051,20471.635,17185.090,23758.180,1.273,66eef95d-426a-4bbe-9f80-329d5b925ce8.tif
