 ,Area,Mean,Min,Max,Length,file
1,0.102,20868.923,11572.771,40829.066,3.227,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
2,0.051,27386.570,10817.441,43955.699,1.384,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
3,0.026,38917.039,38917.039,38917.039,0.334,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
4,0.051,22775.610,11121.021,34430.199,1.384,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
5,0.154,13356.436,8062.176,24248.535,4.653,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
6,0.051,26961.572,18582.137,35341.008,0.944,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
7,0.026,40329.281,40329.281,40329.281,0.314,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
8,0.128,12725.414,7565.783,23594.332,3.643,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
9,0.179,24132.937,8348.842,45073.031,6.302,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
10,0.102,31688.696,19915.549,61283.012,3.172,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
11,0.154,22686.887,11274.618,44905.258,5.417,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
12,0.026,52817.648,52817.648,52817.648,0.380,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
13,0.051,14582.479,5455.707,23709.250,1.332,d4c35a53-574c-4c99-982b-3fbfbfd03be6.tif
