 ,Area,Mean,Min,Max,Length,file
1,0.051,21378.764,8859.578,33897.949,0.762,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
2,0.077,17984.268,9816.851,31697.000,1.649,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
3,0.026,24395.818,24395.818,24395.818,0.380,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
4,0.077,18121.994,8843.888,33100.938,2.426,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
5,0.026,39408.828,39408.828,39408.828,0.482,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
6,0.051,23980.990,17447.160,30514.820,1.117,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
7,0.102,15617.001,8636.930,29866.789,2.715,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
8,0.051,12740.053,8830.350,16649.756,0.594,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
9,0.102,15700.495,7607.933,22540.309,2.682,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
10,0.051,14544.086,8425.276,20662.896,1.253,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
11,0.051,21172.328,18743.406,23601.250,1.151,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
12,0.026,30882.369,30882.369,30882.369,0.407,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
13,0.051,20231.909,14264.825,26198.992,0.517,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
14,0.077,12850.571,6844.163,24840.523,2.433,662da3f3-0828-41c2-9bbb-9daef5f8bfad.tif
