 ,Area,Mean,Min,Max,Length,file
1,0.102,29724.115,14524.803,53523.949,3.389,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
2,0.051,38747.286,19735.287,57759.285,0.624,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
3,0.077,26654.088,14641.215,47055.727,1.704,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
4,0.077,26981.675,12582.834,53769.051,1.673,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
5,0.102,22911.263,11674.285,51461.715,3.168,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
6,0.102,29504.687,14479.604,54843.918,2.692,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
7,0.077,34210.505,17670.336,62949.027,1.668,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
8,0.026,47921.766,47921.766,47921.766,0.331,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
9,0.051,46205.257,26875.514,65535.000,0.572,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
10,0.026,48990.062,48990.062,48990.062,0.234,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
11,0.205,34426.123,15994.565,55602.234,6.694,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
12,0.077,43411.611,39376.719,50185.539,1.641,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
13,0.026,53925.008,53925.008,53925.008,0.374,9ef27f00-cbc3-4a91-97da-8734c25f40c1.tif
