 ,Area,Mean,Min,Max,Length,file
1,0.102,44288.448,38961.523,51834.246,2.994,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
2,0.026,60289.289,60289.289,60289.289,0.381,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
3,0.102,47303.076,31232.002,64629.062,3.233,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
4,0.077,44193.413,30072.902,64408.332,1.739,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
5,0.051,36486.190,19332.080,53640.301,1.480,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
6,0.051,38927.987,24858.420,52997.555,0.887,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
7,0.102,35554.985,20774.650,56358.953,2.592,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
8,0.026,50344.934,50344.934,50344.934,0.443,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
9,0.102,37729.092,27901.135,44163.039,2.787,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
10,0.051,30585.542,23969.912,37201.172,1.244,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
11,0.077,37849.477,19208.936,61372.238,1.635,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
12,0.051,36565.191,20656.703,52473.680,0.554,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
13,0.077,40611.169,17195.180,58760.777,2.396,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
14,0.026,54982.219,54982.219,54982.219,0.443,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
15,0.026,65338.871,65338.871,65338.871,0.356,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
16,0.026,61982.266,61982.266,61982.266,0.304,12d742d9-f131-4312-8b84-d6efe576d8d2.tif
