 ,Area,Mean,Min,Max,Length,file
1,0.051,10838.936,7270.510,14407.361,0.666,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
2,0.051,8654.065,7178.095,10130.036,1.030,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
3,0.051,8080.588,6190.499,9970.678,0.550,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
4,0.051,8705.354,6378.563,11032.146,0.669,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
5,0.051,9264.122,6054.775,12473.469,1.087,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
6,0.026,9328.922,9328.922,9328.922,0.471,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
7,0.051,6912.727,5062.320,8763.135,0.860,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
8,0.051,9489.633,7001.893,11977.374,0.539,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
9,0.051,10588.408,8352.401,12824.415,0.760,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
10,0.102,6336.050,4680.438,9983.985,2.615,9efec2e0-3f54-4c3b-a56a-8f529a18a0be.tif
