 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_12_soma.tif:cell body:1,270.395,10.080,6.024,5.000,1.000,53.000,2725.640,9.000,52528.000,0.000
2,MAX_SURF4_DIV3_12_soma.tif:nucleus:1,83.646,8.033,4.497,4.000,1.000,36.000,671.914,7.000,12949.000,0.000
3,MAX_SURF4_DIV3_12_soma.tif:cytoplasm:1,186.750,10.997,6.385,7.000,1.000,53.000,2053.726,10.000,39579.000,0.000
4,MAX_SURF4_DIV3_12_soma.tif:dendrite 1:1,2.958,2.887,0.915,3.000,1.185,4.917,8.539,2.877,164.565,12.767
5,MAX_SURF4_DIV3_12_soma.tif:dendrite 1 background:1,2.958,0.360,0.779,0.007,0.000,3.372,1.066,0.000,20.545,12.767
6,MAX_SURF4_DIV3_12_soma.tif:dendrite 2:1,2.646,6.938,2.996,2.144,2.061,16.343,18.360,7.055,353.824,11.428
7,MAX_SURF4_DIV3_12_soma.tif:dendrite 2 background:1,2.646,0.061,0.149,0.001,0.000,0.653,0.160,0.000,3.086,11.428
8,MAX_SURF4_DIV3_12_soma.tif:dendrite 3:1,4.255,6.208,2.544,4.807,1.711,14.389,26.413,5.676,509.031,18.583
9,MAX_SURF4_DIV3_12_soma.tif:dendrite 3 background:1,4.255,0.282,0.604,0.007,0.000,3.525,1.201,0.000,23.147,18.583
10,MAX_SURF4_DIV3_12_soma.tif:AIS:1,4.359,7.487,2.958,6.773,2.591,19.721,32.633,6.898,628.898,19.107
11,MAX_SURF4_DIV3_12_soma.tif:AIS background:1,4.359,0.011,0.064,0.001,0.000,0.546,0.050,0.000,0.956,19.107
