 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV3_2_GC.tif:growth cone:1,21.243,16.713,11.434,11,3,71,355.039,14,6869.000
2,MAX_ERGIC53_DIV3_2_GC.tif:growth cone background:1,21.243,1.752,1.313,1,1,18,37.215,1,720.000
