 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cell body:1,264.793,41.365,37.022,11.000,2.000,255.000,10953.229,28.000,211914.000,0.000
2,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:nucleus:1,94.794,37.793,38.929,11.000,2.000,255.000,3582.539,22.000,69312.000,0.000
3,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cytoplasm:1,169.999,43.357,35.766,7.000,2.000,255.000,7370.690,34.000,142602.000,0.000
4,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1:1,2.584,14.406,11.925,3.969,2.240,70.343,37.229,13.180,720.279,11.188
5,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1 background:1,2.584,1.570,0.857,1.005,0.046,4.040,4.056,1.331,78.481,11.188
6,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2:1,4.187,5.433,4.350,3.371,1.617,23.517,22.748,3.684,440.113,18.421
7,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2 background:1,4.187,1.760,0.786,1.004,0.210,4.234,7.368,1.765,142.546,18.421
8,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3:1,2.171,4.482,1.731,2.093,2.000,8.808,9.730,3.926,188.251,9.337
9,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3 background:1,2.171,2.404,0.917,2.007,1.000,5.260,5.219,2.249,100.969,9.337
10,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS:1,2.481,50.115,20.286,21.867,11.000,102.209,124.335,50.766,2405.534,10.853
11,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS background:1,2.481,1.882,0.970,1.000,0.785,5.573,4.670,1.721,90.356,10.853
12,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon:1,14.214,36.257,19.256,33.913,7.838,121.941,515.353,33.257,9970.618,62.459
13,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon background:1,14.214,1.587,0.951,1.004,0.000,7.907,22.552,1.397,436.311,62.459
14,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone:1,13.232,20.531,19.422,4.000,2.000,167.000,271.668,15.000,5256.000,0.000
15,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone background:1,13.232,1.297,1.109,1.000,0.000,9.000,17.160,1.000,332.000,0.000
