 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV3_1_GC.tif:growth cone:1,11.526,10.484,7.933,3,1,45,120.845,8,2338
2,MAX_ERGIC53_DIV3_1_GC.tif:growth cone background:1,11.526,1.682,0.969,1,1,7,19.383,1,375
