 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_8_soma.tif:cell body:1,435.102,4.341,4.242,2.000,0.000,218.000,1888.958,4.000,36546.000,0.000
2,MAX_SURF4_DIV3_8_soma.tif:nucleus:1,97.689,5.168,6.563,3.000,1.000,218.000,504.828,4.000,9767.000,0.000
3,MAX_SURF4_DIV3_8_soma.tif:cytoplasm:1,337.414,4.102,3.238,1.000,0.000,75.000,1384.130,3.000,26779.000,0.000
4,MAX_SURF4_DIV3_8_soma.tif:dendrite 1:1,2.739,3.377,1.374,2.540,1.061,7.120,9.251,3.309,178.984,12.010
5,MAX_SURF4_DIV3_8_soma.tif:dendrite 1 background:1,2.739,0.984,1.073,0.009,0.000,4.847,2.696,0.946,52.156,12.010
6,MAX_SURF4_DIV3_8_soma.tif:dendrite 2:1,4.548,2.508,2.447,0.998,0.025,8.467,11.408,1.298,220.722,19.977
7,MAX_SURF4_DIV3_8_soma.tif:dendrite 2 background:1,4.548,0.165,0.570,0.006,0.000,3.008,0.750,0.000,14.516,19.977
8,MAX_SURF4_DIV3_8_soma.tif:dendrite 3:1,4.600,2.163,1.177,1.042,0.000,5.863,9.952,2.015,192.548,20.147
9,MAX_SURF4_DIV3_8_soma.tif:dendrite 3 background:1,4.600,0.240,0.728,0.007,0.000,3.650,1.103,0.000,21.344,20.147
10,MAX_SURF4_DIV3_8_soma.tif:AIS:1,2.946,5.441,2.775,5.178,1.087,10.650,16.031,5.160,310.147,12.926
11,MAX_SURF4_DIV3_8_soma.tif:AIS background:1,2.946,0.203,0.464,0.004,0.000,2.231,0.598,0.000,11.573,12.926
