 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_7_soma.tif:cell body:1,317.514,7.301,5.766,4.000,0.000,149.000,2318.323,6.000,44853.000,0.000
2,MAX_SURF4_DIV3_7_soma.tif:nucleus:1,95.104,7.379,6.350,4.000,1.000,118.000,701.756,6.000,13577.000,0.000
3,MAX_SURF4_DIV3_7_soma.tif:cytoplasm:1,222.410,7.268,5.498,3.000,0.000,149.000,1616.567,6.000,31276.000,0.000
4,MAX_SURF4_DIV3_7_soma.tif:dendrite 1:1,3.980,5.192,9.471,2.587,0.846,69.409,20.665,2.729,399.800,17.365
5,MAX_SURF4_DIV3_7_soma.tif:dendrite 1 background:1,3.980,0.034,0.137,0.002,0.000,0.890,0.135,0.000,2.619,17.365
6,MAX_SURF4_DIV3_7_soma.tif:dendrite 2:1,5.737,1.342,0.900,1.001,0.000,4.035,7.700,1.224,148.972,25.128
7,MAX_SURF4_DIV3_7_soma.tif:dendrite 2 background:1,5.737,0.073,0.217,0.002,0.000,1.138,0.418,0.000,8.087,25.128
8,MAX_SURF4_DIV3_7_soma.tif:dendrite 3:1,2.843,2.389,1.168,0.995,0.795,5.235,6.793,2.197,131.417,12.334
9,MAX_SURF4_DIV3_7_soma.tif:dendrite 3 background:1,2.843,0.128,0.334,0.003,0.000,1.777,0.363,0.000,7.019,12.334
10,MAX_SURF4_DIV3_7_soma.tif:AIS:1,3.877,8.901,9.254,6.532,2.480,79.313,34.506,7.341,667.588,16.887
11,MAX_SURF4_DIV3_7_soma.tif:AIS background:1,3.877,0.096,0.393,0.005,0.000,2.461,0.372,0.000,7.190,16.887
