 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV15_1_soma.tif:cell body:1,253.422,98.796,36.875,115.000,9.000,241.000,25036.993,100.000,484395.000,0.000
2,MAX_ERGIC53_DIV15_1_soma.tif:nucleus:1,85.232,129.196,21.738,137.000,73.000,224.000,11011.687,131.000,213045.000,0.000
3,MAX_ERGIC53_DIV15_1_soma.tif:cytoplasm:1,168.190,83.390,33.222,80.000,9.000,241.000,14025.306,81.000,271350.000,0.000
4,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 1:1,7.753,44.570,10.550,35.978,18.570,70.090,345.554,43.393,6685.489,34.068
5,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 1 background:1,7.753,15.781,11.885,3.151,3.000,80.260,122.351,13.859,2367.145,34.068
6,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 2:1,9.355,74.014,23.439,60.140,27.216,201.000,692.425,73.559,13396.467,41.128
7,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 2 background:1,9.355,17.017,13.752,10.159,2.540,62.553,159.200,13.310,3080.079,41.128
8,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 3:1,6.513,48.203,15.318,37.364,20.201,105.518,313.926,45.371,6073.579,28.604
9,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 3 background:1,6.513,21.778,11.281,11.279,5.375,75.677,141.833,18.456,2744.074,28.604
10,MAX_ERGIC53_DIV15_1_soma.tif:AIS:1,12.405,27.332,16.640,21.167,8.346,176.659,339.055,24.182,6559.751,54.500
11,MAX_ERGIC53_DIV15_1_soma.tif:AIS background:1,12.405,17.757,23.952,5.118,2.000,230.058,220.277,10.918,4261.741,54.500
