 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_9_soma.tif:cell body:1,407.656,4.707,3.793,2.000,0.000,62.000,1918.937,4.000,37126.000,0.000
2,MAX_SURF4_DIV3_9_soma.tif:nucleus:1,90.711,4.540,3.543,3.000,1.000,62.000,411.791,4.000,7967.000,0.000
3,MAX_SURF4_DIV3_9_soma.tif:cytoplasm:1,316.946,4.755,3.861,1.000,0.000,54.000,1507.145,4.000,29159.000,0.000
4,MAX_SURF4_DIV3_9_soma.tif:dendrite 1:1,1.912,3.422,1.711,1.841,1.128,10.493,6.544,3.360,126.614,8.380
5,MAX_SURF4_DIV3_9_soma.tif:dendrite 1 background:1,1.912,0.077,0.288,0.003,0.000,1.534,0.148,0.000,2.860,8.380
6,MAX_SURF4_DIV3_9_soma.tif:dendrite 2:1,2.378,2.971,1.330,2.450,1.119,7.490,7.063,2.654,136.649,10.315
7,MAX_SURF4_DIV3_9_soma.tif:dendrite 2 background:1,2.378,0.054,0.107,7.237E-4,0.000,0.371,0.129,0.000,2.491,10.315
8,MAX_SURF4_DIV3_9_soma.tif:dendrite 3:1,1.292,3.078,0.940,3.191,1.433,5.658,3.977,2.857,76.943,5.601
9,MAX_SURF4_DIV3_9_soma.tif:dendrite 3 background:1,1.292,0.001,0.006,5.671E-5,0.000,0.029,0.002,0.000,0.029,5.601
10,MAX_SURF4_DIV3_9_soma.tif:AIS:1,4.600,6.762,10.697,3.928,1.185,83.799,31.108,4.644,601.861,20.224
11,MAX_SURF4_DIV3_9_soma.tif:AIS background:1,4.600,0.070,0.250,0.003,0.000,1.583,0.323,0.000,6.253,20.224
