 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV3_1_soma.tif:cell body:1,339.274,38.005,33.627,8.000,1.000,239.000,12894.029,27.000,249463.000,0.000
2,MAX_ERGIC53_DIV3_1_soma.tif:nucleus:1,93.554,77.561,30.022,60.000,7.000,239.000,7256.099,72.000,140385.000,0.000
3,MAX_ERGIC53_DIV3_1_soma.tif:cytoplasm:1,245.721,22.944,19.890,8.000,1.000,183.000,5637.930,16.000,109078.000,0.000
4,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 1:1,3.928,13.424,9.619,7.252,2.008,42.083,52.731,10.094,1020.194,17.059
5,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 1 background:1,3.928,1.851,1.059,1.011,1.000,6.449,7.272,1.582,140.685,17.059
6,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 2:1,0.879,5.644,4.893,1.889,1.855,19.147,4.959,4.009,95.951,3.811
7,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 2 background:1,0.879,2.337,0.997,1.337,1.330,4.877,2.054,2.039,39.736,3.811
8,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 3:1,1.085,8.835,6.956,5.466,2.081,24.018,9.590,5.474,185.543,4.551
9,MAX_ERGIC53_DIV3_1_soma.tif:dendrite 3 background:1,1.085,1.455,0.512,1.003,1.000,2.759,1.579,1.386,30.557,4.551
10,MAX_ERGIC53_DIV3_1_soma.tif:AIS:1,5.427,48.492,26.975,24.193,9.747,120.137,263.171,43.656,5091.612,23.854
11,MAX_ERGIC53_DIV3_1_soma.tif:AIS background:1,5.427,2.281,2.616,1.041,1.000,21.814,12.377,1.733,239.468,23.854
