 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV3_4_GC.tif:growth cone:1,11.991,11.366,6.768,6,2,37,136.299,10,2637
2,MAX_BCAP31-biotin_DIV3_4_GC.tif:growth cone background:1,11.991,1.194,1.105,1,0,8,14.317,1,277
