 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_6_GC.tif:growth cone:1,9.614,7.989,3.407,5,2,24,76.807,7,1486
2,MAX_SURF4_DIV15_6_GC.tif:growth cone background:1,9.614,3.285,1.964,3,0,18,31.581,3,611
