 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV15_3_GC.tif:growth cone:1,14.731,30.056,13.070,34,5,90,442.752,29,8566
2,MAX_ERGIC53_DIV15_3_GC.tif:growth cone background:1,14.731,12.323,9.164,3,2,59,181.525,10,3512
