 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_6_GC.tif:growth cone:1,8.683,12.679,13.905,4,2,90,110.094,9,2130
2,MAX_BCAP31-biotin_DIV15_6_GC.tif:growth cone background:1,8.683,5.536,5.272,4,1,36,48.069,4,930
