 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_4_GC.tif:growth cone:1,6.874,23.188,11.689,20,4,58,159.403,21,3084
2,MAX_SURF4_DIV15_4_GC.tif:growth cone background:1,6.874,4.083,4.541,3,1,46,28.066,3,543
