 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_1_soma.tif:cell body:1,272.184,77.756,49.214,65.000,2.000,255.000,21164.075,68.000,409465.000,0.000
2,MAX_BCAP31-biotin_DIV3_1_soma.tif:nucleus:1,78.099,82.971,40.614,65.000,18.000,255.000,6479.965,74.000,125369.000,0.000
3,MAX_BCAP31-biotin_DIV3_1_soma.tif:cytoplasm:1,194.085,75.658,52.135,20.000,2.000,255.000,14684.110,63.000,284096.000,0.000
4,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 1:1,4.290,25.394,17.795,7.521,3.440,94.281,108.940,19.957,2107.683,18.720
5,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 1 background:1,4.290,9.277,13.896,3.089,1.772,98.140,39.800,4.619,770.012,18.720
6,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 2:1,3.205,32.603,18.455,38.782,5.469,87.866,104.480,31.410,2021.388,14.058
7,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 2 background:1,3.205,6.166,8.230,3.693,2.000,47.627,19.760,3.675,382.295,14.058
8,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 3:1,1.602,35.273,15.937,23.907,13.000,81.945,56.518,37.255,1093.460,7.048
9,MAX_BCAP31-biotin_DIV3_1_soma.tif:dendrite 3 background:1,1.602,12.197,11.292,2.022,1.663,38.435,19.542,7.341,378.092,7.048
10,MAX_BCAP31-biotin_DIV3_1_soma.tif:AIS:1,3.877,89.085,22.384,91.703,48.202,146.319,345.341,88.839,6681.363,16.871
11,MAX_BCAP31-biotin_DIV3_1_soma.tif:AIS background:1,3.877,3.297,1.315,2.016,2.000,10.108,12.782,3.000,247.303,16.871
