 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV3_8_GC.tif:growth cone:1,24.913,8.251,6.201,2,1,50,205.560,7,3977.000
2,MAX_SURF4_DIV3_8_GC.tif:growth cone background:1,24.913,0.071,0.280,0,0,2,1.757,0,34.000
