 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_6_soma.tif:cell body:1,175.323,24.412,21.486,14.000,0.000,255.000,4279.902,19.000,82804.000,0.000
2,MAX_BCAP31-biotin_DIV3_6_soma.tif:nucleus:1,84.819,32.413,23.850,21.000,5.000,255.000,2749.239,27.000,53190.000,0.000
3,MAX_BCAP31-biotin_DIV3_6_soma.tif:cytoplasm:1,90.504,16.913,15.657,9.000,0.000,194.000,1530.663,13.000,29614.000,0.000
4,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 1:1,5.427,10.102,5.066,6.772,2.411,33.000,54.826,8.823,1060.728,23.805
5,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 1 background:1,5.427,1.226,0.777,0.006,0.000,2.978,6.654,1.041,128.744,23.805
6,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 2:1,2.791,12.157,3.853,8.234,3.900,20.585,33.932,11.785,656.497,12.091
7,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 2 background:1,2.791,1.069,0.618,1.002,0.055,3.029,2.983,1.020,57.718,12.091
8,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 3:1,2.791,11.962,10.953,4.542,2.742,73.643,33.386,9.114,645.923,12.282
9,MAX_BCAP31-biotin_DIV3_6_soma.tif:dendrite 3 background:1,2.791,0.868,0.608,0.004,0.000,2.000,2.422,0.809,46.854,12.282
10,MAX_BCAP31-biotin_DIV3_6_soma.tif:AIS:1,4.755,12.599,5.351,12.759,5.022,36.714,59.910,12.030,1159.089,20.722
11,MAX_BCAP31-biotin_DIV3_6_soma.tif:AIS background:1,4.755,0.977,0.631,0.998,0.084,3.888,4.646,0.910,89.890,20.722
