 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_0_soma.tif:cell body:1,151.340,54.230,19.572,50.000,3.000,150.000,8207.194,53.000,158786.000,0.000
2,MAX_SURF4_DIV15_0_soma.tif:nucleus:1,59.699,53.728,16.225,42.000,25.000,150.000,3207.497,51.000,62056.000,0.000
3,MAX_SURF4_DIV15_0_soma.tif:cytoplasm:1,91.745,54.548,21.462,50.000,3.000,147.000,5004.504,55.000,96823.000,0.000
4,MAX_SURF4_DIV15_0_soma.tif:dendrite 1:1,8.580,54.540,11.716,52.911,30.302,87.894,467.955,53.046,9053.602,37.652
5,MAX_SURF4_DIV15_0_soma.tif:dendrite 1 background:1,8.580,2.328,3.887,1.051,1.000,26.930,19.978,1.000,386.511,37.652
6,MAX_SURF4_DIV15_0_soma.tif:dendrite 2:1,6.978,49.083,18.344,57.257,8.780,105.357,342.488,47.283,6626.177,30.556
7,MAX_SURF4_DIV15_0_soma.tif:dendrite 2 background:1,6.978,1.191,0.625,0.999,0.357,4.625,8.308,1.000,160.744,30.556
8,MAX_SURF4_DIV15_0_soma.tif:dendrite 3:1,8.167,31.197,11.469,26.759,6.000,81.380,254.772,29.813,4929.120,35.849
9,MAX_SURF4_DIV15_0_soma.tif:dendrite 3 background:1,8.167,1.143,0.587,1.008,0.946,5.519,9.333,1.000,180.561,35.849
10,MAX_SURF4_DIV15_0_soma.tif:AIS:1,10.182,7.220,5.074,5.970,1.102,35.250,73.519,5.971,1422.381,44.746
11,MAX_SURF4_DIV15_0_soma.tif:AIS background:1,10.182,1.565,1.491,0.983,0.817,12.896,15.939,1.000,308.377,44.746
