 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_2_soma.tif:cell body:1,432.621,67.670,31.049,82.000,3.000,255.000,29275.442,70.000,566397.000,0.000
2,MAX_BCAP31-biotin_DIV15_2_soma.tif:nucleus:1,127.822,90.484,19.598,89.000,30.000,255.000,11565.825,90.000,223766.000,0.000
3,MAX_BCAP31-biotin_DIV15_2_soma.tif:cytoplasm:1,304.799,58.103,29.958,57.000,3.000,230.000,17709.617,56.000,342631.000,0.000
4,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 1:1,8.994,42.500,23.701,25.996,18.254,176.795,382.229,38.070,7395.048,39.410
5,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 1 background:1,8.994,23.873,12.042,23.908,5.552,95.057,214.701,22.498,4153.858,39.410
6,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 2:1,9.510,69.467,13.187,63.133,31.017,131.896,660.659,68.470,12781.884,41.811
7,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 2 background:1,9.510,36.693,32.138,4.437,4.061,196.554,348.963,32.252,6751.455,41.811
8,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 3:1,9.924,31.595,10.086,26.395,14.519,59.559,313.548,28.455,6066.258,43.550
9,MAX_BCAP31-biotin_DIV15_2_soma.tif:dendrite 3 background:1,9.924,36.725,21.778,29.062,12.351,136.349,364.454,28.953,7051.152,43.550
10,MAX_BCAP31-biotin_DIV15_2_soma.tif:AIS:1,13.439,28.204,11.569,16.544,11.268,104.423,379.018,25.817,7332.922,58.991
11,MAX_BCAP31-biotin_DIV15_2_soma.tif:AIS background:1,13.439,21.270,18.071,15.762,3.519,182.610,285.846,18.852,5530.318,58.991
