 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_0_GC.tif:growth cone:1,2.688,30.923,15.569,29,7,64,83.113,29,1608.000
2,MAX_SURF4_DIV15_0_GC.tif:growth cone background:1,2.688,1.096,0.823,1,0,3,2.946,1,57.000
