ROI,X,Y
1,58,1
1,56,3
1,62,10
1,60,18
1,55,27
1,60,32
1,61,59
1,64,64
1,60,66
1,62,76
1,57,86
1,58,91
1,58,131
1,63,139
1,59,149
1,60,180
1,61,213
2,82,356
2,81,335
2,86,324
2,79,318
2,83,313
2,78,306
2,72,302
3,213,1
3,208,2
3,209,5
3,212,8
3,208,10
3,208,12
3,212,16
3,212,22
3,215,37
3,208,44
3,209,53
3,211,60
3,208,63
3,208,68
3,207,73
3,212,78
3,211,84
3,208,85
3,210,91
3,211,102
3,213,103
3,210,105
3,215,116
3,220,125
3,232,132
3,228,136
3,228,139
3,223,142
3,227,145
3,227,153
3,222,156
3,212,163
3,229,170
3,215,174
3,212,177
3,220,182
3,215,184
3,212,189
3,206,194
3,211,195
3,207,210
3,210,214
3,208,236
3,206,237
3,210,240
3,207,252
3,196,259
3,198,270
3,200,272
3,196,276
3,202,279
3,203,290
3,193,298
3,194,306
3,199,309
3,195,313
3,198,324
3,192,328
3,196,339
3,194,344
3,198,351
3,194,356
4,308,0
4,306,357
