ROI,X,Y
1,253,4
1,252,355
2,237,2
2,235,18
2,243,24
2,239,32
2,243,36
2,243,48
2,233,55
2,236,58
2,245,62
2,247,63
2,241,72
2,239,80
2,246,84
2,239,97
2,240,102
2,244,113
2,243,123
2,238,130
2,235,140
2,243,148
2,232,155
2,237,159
2,233,162
2,238,166
2,233,170
2,235,177
2,245,185
2,236,189
2,234,197
2,244,203
2,241,235
2,234,244
2,234,257
2,244,263
2,244,282
2,236,291
2,235,303
2,244,308
2,243,323
2,232,330
2,232,347
2,240,347
2,233,350
2,233,356
3,245,3
3,243,352
4,115,1
4,83,8
4,75,11
4,77,16
4,30,25
5,18,9
5,78,14
5,82,15
5,247,31
5,261,33
5,316,40
5,413,51
5,438,54
6,206,4
6,199,11
6,165,16
6,167,18
6,149,22
6,128,25
6,126,27
6,85,39
7,509,28
7,501,31
7,492,38
7,494,39
7,487,45
7,498,50
7,494,53
7,495,57
7,489,63
7,493,65
7,492,71
7,495,75
7,489,105
7,484,127
7,487,144
7,492,149
7,490,158
7,498,162
7,499,175
7,491,183
7,493,185
7,485,191
7,484,198
7,497,206
7,489,209
7,492,212
7,491,215
7,507,219
7,494,224
7,501,232
7,493,238
7,501,247
7,503,251
8,517,32
8,469,43
8,455,47
8,456,52
8,455,62
8,440,70
8,445,74
8,443,79
8,428,86
8,429,92
8,417,106
8,401,113
8,412,116
8,404,124
8,407,127
8,401,131
8,398,132
9,520,99
9,471,109
9,443,116
9,442,125
9,395,136
9,385,139
9,386,144
9,374,156
9,354,162
9,344,178
9,321,193
10,480,42
10,439,58
10,400,63
10,364,74
10,370,76
10,355,80
10,354,88
10,319,95
11,434,233
11,380,239
11,378,243
11,377,249
11,382,253
12,500,278
12,495,287
12,477,292
12,475,295
12,433,301
12,430,305
12,407,310
12,407,315
13,96,97
13,127,80
13,180,64
13,186,57
13,200,48
14,317,198
14,316,305
15,58,118
15,122,139
15,135,153
16,142,166
16,203,176
16,283,182
