ROI,X,Y
1,465,132
1,449,136
1,446,135
1,454,138
1,451,139
1,427,145
1,390,149
1,390,151
1,365,155
1,363,159
1,327,166
1,272,174
1,261,177
1,80,220
1,54,226
1,52,228
1,50,231
1,44,234
1,41,238
1,27,248
1,3,255
2,468,138
2,440,138
2,373,152
2,365,155
2,364,155
3,462,163
3,439,167
3,403,175
3,338,181
3,312,189
3,295,193
3,283,202
3,250,210
3,243,212
3,184,219
3,155,232
4,9,51
4,446,92
5,433,87
5,429,90
5,431,93
5,408,97
5,388,103
6,11,9
6,90,0
7,28,0
7,45,3
7,53,4
7,367,33
8,15,24
8,42,27
8,459,58
8,468,61
9,7,43
9,20,48
9,24,49
9,25,63
9,33,67
9,40,72
9,50,73
9,70,77
9,83,80
9,89,82
10,8,115
10,35,119
10,162,128
10,178,132
10,386,147
11,15,124
11,43,127
11,135,135
11,140,137
12,4,265
12,229,289
13,1,336
13,106,345
14,3,345
14,85,354
15,464,329
15,438,336
15,402,338
15,398,339
15,339,345
16,464,239
16,452,241
16,365,250
16,270,270
16,232,275
16,219,279
17,3,30
17,181,42
18,468,40
18,366,31
19,240,13
19,266,18
19,277,18
20,332,9
20,410,17
21,377,12
21,414,15
22,273,157
22,237,164
22,227,172
22,226,193
22,231,309
23,6,209
23,28,204
23,31,201
23,43,200
23,47,198
23,58,196
24,4,61
24,16,65
24,15,67
24,17,71
24,14,75
24,6,77
24,12,79
24,12,84
24,12,90
24,11,96
24,13,101
24,11,111
24,12,120
24,14,123
24,15,126
24,10,128
24,13,131
24,17,133
24,17,134
24,11,139
24,12,141
24,10,147
24,15,152
24,13,156
24,15,159
24,10,163
24,11,168
24,12,173
24,11,174
24,7,175
24,11,176
24,16,178
24,15,179
24,9,181
24,10,183
24,15,187
24,11,191
24,11,193
24,20,198
24,31,201
25,10,230
25,55,237
25,59,239
26,38,281
26,448,313
27,462,285
27,363,277
28,63,262
28,56,262
28,45,266
28,41,272
28,43,306
29,26,301
29,83,292
30,21,84
30,150,95
31,363,3
31,366,354
32,469,359
32,469,134
