ROI,X,Y
1,244,0
1,233,3
1,235,6
1,234,10
1,252,16
1,251,59
1,257,75
1,264,84
1,271,93
1,301,102
1,315,107
1,333,110
1,337,116
1,346,120
1,349,125
1,370,130
1,379,136
2,327,2
2,330,17
2,327,19
2,330,21
2,331,63
2,328,64
2,329,69
2,331,70
2,330,108
2,336,112
2,338,117
2,346,121
2,346,124
2,340,127
2,340,136
2,342,139
2,343,145
2,345,149
2,343,157
2,343,177
2,345,184
2,342,215
2,344,232
2,340,235
2,346,239
2,344,242
2,345,255
2,344,259
2,337,264
2,341,267
2,341,275
2,345,280
2,335,286
2,306,291
2,292,294
2,287,294
2,281,297
2,291,299
2,304,308
2,304,312
2,292,317
2,286,316
2,279,320
2,291,324
2,297,328
2,305,331
2,304,345
2,295,349
2,271,355
2,276,359
3,3,105
3,33,112
3,43,119
3,47,138
3,99,144
3,109,149
3,110,152
3,130,157
3,135,159
3,165,168
4,5,238
4,49,248
4,101,255
4,107,259
4,145,268
4,204,276
4,215,282
4,216,286
4,251,292
4,259,295
4,343,307
4,368,309
4,466,322
4,475,326
4,540,336
5,471,327
5,479,334
5,527,340
5,540,343
6,537,26
6,507,36
6,500,43
6,493,47
6,497,54
6,494,73
6,484,80
6,482,87
6,473,93
6,468,106
6,455,116
6,437,122
6,431,130
6,423,131
6,420,133
6,391,142
6,390,145
6,392,149
6,385,156
6,372,163
6,364,167
6,361,177
6,364,179
6,351,183
6,289,207
6,274,214
6,266,229
6,219,244
6,231,249
6,229,258
6,223,263
6,227,267
6,209,274
6,180,297
6,151,310
6,140,312
6,135,317
6,138,319
6,137,324
6,135,325
6,151,330
6,166,332
6,189,338
6,178,342
6,161,348
6,137,351
6,122,354
6,104,355
6,88,360
7,0,350
7,30,354
7,47,355
7,62,358
7,83,360
7,85,360
8,4,322
8,38,330
8,91,340
8,142,344
8,152,347
9,531,247
9,515,250
9,471,264
9,465,265
9,410,271
9,334,279
9,324,284
9,314,287
9,304,290
10,252,291
10,315,284
11,430,267
11,420,261
11,409,257
11,409,255
11,391,251
11,389,250
11,371,244
11,347,240
11,341,236
11,302,223
11,211,207
12,542,67
12,534,71
12,530,81
12,518,87
12,507,94
12,505,101
12,485,107
12,462,114
13,540,95
13,537,97
13,536,105
13,519,112
13,518,118
13,524,121
13,523,125
13,506,135
13,506,140
13,510,142
13,504,145
13,473,157
13,463,166
13,439,173
13,442,177
13,445,178
13,438,183
14,421,174
14,413,178
14,413,182
14,410,187
14,414,191
14,416,208
14,421,211
14,420,223
14,407,228
14,404,236
14,385,242
15,518,1
15,520,356
16,437,5
16,438,356
17,422,1
17,421,359
18,404,4
18,406,357
19,19,3
19,22,358
20,39,1
20,41,4
20,40,8
20,35,11
20,37,13
20,81,18
21,119,1
21,102,4
21,98,7
21,60,14
21,63,16
21,58,26
21,48,33
21,48,38
21,3,50
22,100,1
22,101,70
22,97,71
22,99,75
22,99,85
22,100,125
22,98,134
22,97,142
22,98,144
22,111,149
22,110,153
22,119,156
22,119,177
22,118,187
22,119,269
22,111,276
22,113,279
22,106,287
22,105,301
22,110,310
22,106,313
22,103,358
23,142,2
23,144,148
23,140,163
23,136,165
23,136,232
23,141,238
23,142,311
23,136,316
23,134,357
24,135,224
24,132,222
24,105,212
24,107,207
24,98,200
24,65,197
25,115,186
25,82,193
25,86,196
25,80,204
25,109,207
26,58,265
26,122,279
26,169,286
26,227,303
27,80,281
27,144,292
27,166,301
28,77,151
28,103,159
28,164,172
29,5,120
29,102,129
29,145,134
30,64,345
30,96,338
