ROI,X,Y
1,120,0
1,160,5
1,249,20
1,271,21
1,284,25
1,305,28
1,339,36
1,360,38
1,389,43
1,444,48
1,456,51
2,59,0
2,82,3
2,282,18
2,296,20
2,460,32
3,1,18
3,21,22
3,63,35
4,391,2
4,387,2
4,362,14
4,363,14
4,348,20
4,338,23
4,333,28
4,274,48
4,245,51
4,252,55
4,235,61
4,200,78
4,204,80
4,198,90
4,199,97
4,188,102
4,197,105
4,183,111
4,182,115
4,189,123
4,174,126
4,157,130
4,132,142
4,136,144
4,120,149
4,130,152
4,119,155
4,87,165
4,93,167
4,83,171
4,71,176
4,67,183
4,69,197
4,75,203
4,82,206
4,86,219
4,88,221
5,57,204
5,74,210
5,82,211
5,97,215
5,107,221
5,105,225
5,113,227
5,122,230
5,137,230
5,163,238
5,173,241
5,184,246
5,186,254
5,200,257
5,223,262
5,239,276
5,273,287
5,279,290
5,323,299
5,388,312
5,395,315
5,454,323
6,453,72
6,445,76
6,446,78
6,432,95
6,418,99
6,416,104
6,367,117
6,364,120
6,291,139
6,261,150
6,225,167
6,223,170
6,199,178
6,177,194
6,136,209
6,110,219
6,108,221
6,93,223
6,91,225
6,75,232
6,54,238
6,49,241
6,49,244
6,30,254
6,21,265
6,10,273
7,1,262
7,33,254
7,48,248
7,48,242
7,56,239
7,138,228
7,143,225
7,197,217
7,201,214
7,222,210
7,228,208
7,279,201
7,282,200
7,334,196
7,384,187
7,392,185
7,405,182
7,420,178
7,421,176
7,449,171
8,2,247
8,46,242
9,8,137
9,113,150
9,118,150
9,200,161
9,257,168
9,292,171
9,300,173
9,369,182
10,459,185
10,388,202
10,386,204
10,370,207
10,349,213
10,354,217
10,343,221
10,346,221
10,315,227
10,320,231
10,309,234
10,311,235
10,287,242
10,266,252
10,268,254
10,242,270
10,224,279
10,225,300
10,233,307
10,233,312
10,217,317
10,222,321
10,218,324
10,209,326
10,173,335
10,168,338
10,131,351
10,135,356
10,121,360
11,455,173
11,448,176
11,434,182
11,390,193
11,386,199
11,354,205
11,329,213
11,319,219
11,286,229
11,233,242
11,224,246
11,184,257
11,130,268
11,106,276
11,76,286
12,8,286
12,45,279
12,49,277
12,83,269
12,90,264
12,106,259
12,142,254
12,193,247
13,44,253
13,98,245
13,133,243
14,455,189
14,432,197
14,422,204
14,426,208
15,459,204
15,433,209
15,388,213
15,353,219
16,441,258
16,319,275
16,288,280
16,280,283
16,224,294
16,167,307
16,150,311
16,153,313
16,130,318
16,57,330
16,49,334
16,13,339
17,6,312
17,138,325
17,353,342
17,434,350
18,362,57
18,329,63
18,212,77
19,16,123
19,358,154
20,278,285
20,342,281
21,455,113
21,443,121
21,449,124
21,449,126
21,456,130
22,452,265
22,447,274
22,454,283
22,451,294
