ROI,X,Y
1,48,0
1,57,3
1,80,4
1,103,9
1,111,12
1,122,14
1,136,20
1,148,25
1,156,27
1,182,39
1,184,43
1,202,51
1,219,62
1,223,66
1,233,71
1,259,96
1,267,101
1,277,105
1,282,111
1,289,135
1,292,141
2,117,0
2,111,2
2,109,6
2,85,16
2,54,24
2,14,39
3,255,0
3,232,6
3,230,8
3,221,11
3,212,13
3,186,23
3,187,24
3,187,25
3,172,28
3,170,29
3,172,30
3,169,33
3,156,37
3,151,39
3,141,41
3,125,48
3,122,51
3,113,54
3,107,58
3,93,62
3,58,72
3,60,73
3,57,76
3,48,81
3,52,82
3,50,84
3,43,88
3,32,91
3,30,94
3,24,97
3,4,103
4,17,146
4,34,149
4,96,156
4,103,157
4,200,170
4,214,175
4,240,179
4,256,183
4,298,191
4,341,209
4,348,213
5,462,1
5,436,13
5,409,23
5,404,27
5,396,31
5,392,35
5,374,43
5,372,47
5,371,52
5,354,59
5,345,70
5,330,77
5,303,101
5,296,105
5,289,106
5,292,109
5,288,119
5,277,129
5,264,131
5,235,145
5,230,148
5,188,160
5,179,167
5,178,172
5,176,174
5,167,178
5,168,181
5,149,190
5,147,194
5,125,200
5,101,213
5,82,222
5,66,225
5,45,231
5,29,236
6,19,180
6,56,191
6,95,198
6,120,205
6,148,219
6,164,221
6,170,224
6,283,244
6,294,246
6,353,257
6,362,261
6,388,265
6,396,267
6,432,290
6,456,296
6,474,299
6,483,302
7,290,1
7,312,12
7,340,18
7,356,22
7,362,25
7,382,31
7,393,36
7,398,38
7,407,42
7,444,51
8,481,47
8,461,50
8,455,54
8,424,62
8,417,66
8,419,68
8,406,78
8,400,78
8,390,86
8,375,92
8,373,95
8,373,101
8,384,104
8,380,107
8,369,111
8,353,114
8,329,126
8,331,130
8,327,133
8,315,148
8,297,160
8,277,165
8,281,167
8,280,168
8,262,174
8,251,179
8,255,181
8,250,183
8,233,192
8,218,196
8,201,202
8,186,204
8,175,215
8,167,219
8,169,221
8,158,226
8,147,229
8,138,237
8,112,251
8,108,255
8,67,276
8,54,279
8,36,289
9,5,284
9,52,292
9,83,296
9,114,303
9,169,310
9,188,315
9,245,323
9,257,330
9,283,340
9,362,360
10,16,7
10,132,16
10,147,19
10,248,29
10,254,31
10,374,46
11,46,23
11,79,27
11,102,30
11,125,31
11,133,36
11,164,40
11,198,47
11,227,52
11,240,59
11,373,85
11,378,89
11,406,94
12,19,62
12,36,66
12,169,81
12,227,86
12,233,87
12,386,104
13,356,5
13,379,8
13,393,11
13,399,14
13,394,23
