ROI,X,Y
1,2,47
1,8,45
1,52,39
1,74,30
1,98,26
1,176,18
1,181,16
1,270,4
1,316,0
2,456,87
2,385,94
2,372,99
2,108,129
2,91,137
3,461,326
3,416,333
3,387,337
3,377,341
3,347,347
3,324,354
3,316,358
4,461,317
4,359,333
4,227,354
4,209,356
4,201,359
5,4,336
5,237,355
6,11,333
6,132,343
6,139,345
6,225,355
7,16,267
7,448,300
8,33,288
8,109,296
8,227,304
8,442,323
9,92,310
9,248,322
10,90,291
10,222,298
10,226,299
11,444,317
11,332,307
12,12,191
12,454,233
13,8,185
13,143,198
13,159,201
13,340,215
14,108,206
14,228,215
15,452,134
15,368,143
15,347,150
15,231,161
15,221,165
15,159,177
16,88,129
16,197,137
16,206,139
16,382,151
16,444,156
16,458,160
17,14,92
17,206,105
17,214,106
17,452,123
18,173,223
18,247,228
19,81,48
19,123,41
19,156,33
19,257,23
20,2,15
20,15,13
20,13,11
20,14,9
20,25,8
21,86,7
21,150,12
21,152,13
21,153,26
21,154,29
21,176,47
22,22,27
22,62,23
22,129,14
22,196,4
22,237,1
23,420,2
23,458,6
24,336,0
24,458,12
25,180,33
25,260,37
