 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:cell body:1,439.289,373.638,197.391,111.139,14.000,1029.000,164134.998,375.000,3175548.000,0.000
2,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:nucleus:1,112.988,527.522,129.424,458.035,257.000,987.000,59603.647,505.000,1153162.000,0.000
3,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:cytoplasm:1,326.301,320.353,188.727,111.139,14.000,1029.000,104531.351,287.000,2022386.000,0.000
4,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 1:1,6.306,219.195,42.373,190.290,142.334,332.673,1382.204,214.397,26741.742,27.581
5,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 1 background:1,6.306,34.620,15.569,32.649,12.245,82.358,218.309,30.383,4223.665,27.581
6,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 2:1,6.047,150.302,32.778,115.112,88.547,231.722,908.934,146.703,17585.309,26.494
7,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 2 background:1,6.047,40.390,19.751,32.337,12.500,104.000,244.256,33.578,4725.664,26.494
8,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 3:1,6.926,231.458,27.681,225.688,166.428,298.922,1603.095,230.611,31015.360,30.437
9,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:dendrite 3 background:1,6.926,35.618,20.791,25.828,9.066,129.941,246.691,30.827,4772.782,30.437
10,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:AIS:1,6.874,88.148,31.707,50.494,31.574,160.730,605.962,85.153,11723.659,30.170
11,SUM_ea8c613d-4bd9-4ea5-a6c1-2b4ccf2233e4.tif:AIS background:1,6.874,37.215,21.245,22.692,4.713,113.010,255.830,31.750,4949.578,30.170
