 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:cell body:3,209.436,957.796,498.732,569.166,88.000,2737.000,200597.175,821.500,3880988.000,0.000
2,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:nucleus:3,74.274,837.937,355.007,644.473,375.000,2265.000,62237.262,721.000,1204115.000,0.000
3,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:cytoplasm:3,135.162,1023.661,551.361,569.166,88.000,2737.000,138359.913,914.000,2676873.000,0.000
4,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 1:3,6.513,471.469,117.153,455.703,279.145,862.356,3070.479,456.357,59405.077,28.622
5,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 1 background:3,6.513,3.270,2.632,0.710,0.000,11.016,21.296,2.589,412.025,28.622
6,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 2:3,6.564,478.377,155.889,375.173,247.987,868.170,3140.192,439.388,60753.843,28.674
7,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 2 background:3,6.564,5.538,2.379,4.331,1.090,15.777,36.352,5.599,703.301,28.674
8,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 3:3,8.994,342.051,102.964,385.832,136.883,597.035,3076.259,331.183,59516.907,39.380
9,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:dendrite 3 background:3,8.994,3.584,11.082,0.217,0.000,111.072,32.229,1.471,623.542,39.380
10,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:AIS:3,5.324,122.075,69.462,142.400,23.005,357.051,649.901,125.610,12573.754,23.241
11,SUM_8b9a375c-5a92-4965-aa2f-a22f36c9eac9.tif:AIS background:3,5.324,34.528,70.430,0.584,0.000,298.989,183.821,7.282,3556.419,23.241
