 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_a166e0ed-60b3-4a18-b75e-cc306be2f72a.tif:growth cone:1,5.479,163.434,108.810,69.457,32,478,895.428,121,17324
2,SUM_a166e0ed-60b3-4a18-b75e-cc306be2f72a.tif:growth cone background:1,5.479,39.245,19.084,24.039,4,112,215.019,37,4160
