 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:cell body:3,224.167,397.566,230.427,181.895,35.000,1125.000,89121.295,349.000,1724245.000,0.000
2,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:nucleus:3,66.418,307.767,152.509,208.498,106.000,939.000,20441.231,265.000,395480.000,0.000
3,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:cytoplasm:3,157.749,435.375,246.668,181.895,35.000,1125.000,68680.064,409.000,1328765.000,0.000
4,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 1:3,5.737,361.515,55.749,363.238,233.724,461.598,2074.110,367.708,40128.163,25.168
5,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 1 background:3,5.737,3.589,5.280,1.671,0.000,27.598,20.590,1.806,398.368,25.168
6,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 2:3,6.926,327.234,97.199,241.390,205.795,549.654,2266.448,288.996,43849.357,30.332
7,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 2 background:3,6.926,2.197,5.138,0.077,0.000,39.225,15.220,0.491,294.460,30.332
8,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 3:3,7.236,110.830,35.846,101.598,54.739,211.547,801.988,102.191,15516.198,31.810
9,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:dendrite 3 background:3,7.236,8.893,6.297,8.689,0.544,50.787,64.351,7.715,1245.009,31.810
10,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:AIS:3,8.425,65.049,24.530,43.185,22.830,130.269,548.040,61.550,10603.025,36.953
11,SUM_63e0df5d-c014-48f9-9d1f-ecc79fb89561.tif:AIS background:3,8.425,1.895,2.498,0.025,0.000,13.052,15.969,0.950,308.954,36.953
