 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_561acce2-a6fe-4496-be2c-bf3e52263d77.tif:growth cone:1,2.688,80.558,34.198,47.189,29,168,216.517,82.500,4189.000
2,SUM_561acce2-a6fe-4496-be2c-bf3e52263d77.tif:growth cone background:1,2.688,32.577,17.413,29.080,7,102,87.558,29.000,1694.000
