 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:cell body:3,298.597,468.938,206.733,444.465,53.000,1363.000,140023.360,440.000,2709056.000,0.000
2,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:nucleus:3,87.145,557.126,170.613,398.186,249.000,1192.000,48550.456,536.000,939314.000,0.000
3,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:cytoplasm:3,211.452,432.594,209.373,383.059,53.000,1363.000,91472.905,400.000,1769742.000,0.000
4,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 1:3,6.513,356.051,52.427,339.081,258.320,505.925,2318.810,345.274,44862.420,28.491
5,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 1 background:3,6.513,1.701,3.597,0.065,0.000,33.094,11.076,0.999,214.291,28.491
6,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 2:3,5.841,355.222,68.238,334.575,254.543,593.191,2074.729,335.498,40140.131,25.648
7,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 2 background:3,5.841,9.174,23.159,0.307,0.000,157.273,53.583,1.025,1036.679,25.648
8,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 3:3,5.375,334.442,72.480,315.827,208.599,541.332,1797.783,325.483,34782.016,23.642
9,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:dendrite 3 background:3,5.375,22.140,56.092,2.637,0.864,303.403,119.015,4.915,2302.595,23.642
10,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:AIS:3,6.874,148.155,61.052,135.294,68.007,319.475,1018.474,135.413,19704.586,30.039
11,SUM_674a30f3-3d30-4170-871a-d7ddcaacfb59.tif:AIS background:3,6.874,4.266,6.315,0.592,0.000,43.334,29.327,2.805,567.393,30.039
