 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3d7763d4-d237-4b58-9720-7ce70f0ce545.tif:growth cone:1,7.391,198.448,88.662,66.316,47,477,1466.778,189,28378
2,SUM_3d7763d4-d237-4b58-9720-7ce70f0ce545.tif:growth cone background:1,7.391,44.266,26.220,29.039,9,117,327.180,36,6330
