 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:cell body:1,115.883,754.334,258.999,624.605,129.000,1379.000,87414.120,748.500,1691216.000,0.000
2,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:nucleus:1,63.265,901.052,205.251,1061.717,370.000,1379.000,57005.128,912.500,1102888.000,0.000
3,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:cytoplasm:1,52.618,577.925,200.237,584.121,129.000,1223.000,30408.993,568.500,588328.000,0.000
4,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 1:1,3.980,294.713,81.323,299.707,152.897,484.027,1172.929,296.008,22692.868,17.453
5,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 1 background:1,3.980,177.539,105.835,51.892,49.980,376.190,706.589,142.621,13670.489,17.453
6,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 2:1,4.342,404.898,150.384,301.385,203.884,740.666,1757.952,372.581,34011.394,19.042
7,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 2 background:1,4.342,186.002,137.912,62.970,30.046,441.191,807.568,133.830,15624.165,19.042
8,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 3:1,5.065,267.447,41.625,230.532,177.236,355.587,1354.712,269.758,26209.850,22.133
9,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:dendrite 3 background:1,5.065,69.662,43.638,31.018,20.280,223.900,352.862,57.556,6826.873,22.133
10,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:AIS:1,4.755,152.957,44.698,137.628,70.026,293.329,727.342,147.571,14072.017,20.721
11,SUM_425f5a3c-cc42-4359-b11f-f156720677b2.tif:AIS background:1,4.755,77.063,40.468,70.024,14.074,174.108,366.450,65.643,7089.779,20.721
