 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_ab31cb4d-ee09-4041-97d0-ec1539df52f1.tif:growth cone:1,15.093,145.058,62.084,102.396,25,358,2189.312,138.500,42357
2,SUM_ab31cb4d-ee09-4041-97d0-ec1539df52f1.tif:growth cone background:1,15.093,47.342,26.398,42.922,7,159,714.523,42.000,13824
