 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_a94a4563-13da-473b-8174-204f0b2dd7ee.tif:growth cone:1,5.065,71.153,32.632,62.016,21,189,360.414,63.500,6973.000
2,SUM_a94a4563-13da-473b-8174-204f0b2dd7ee.tif:growth cone background:1,5.065,36.163,13.454,30.010,8,67,183.179,34.000,3544.000
