 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_8_soma.tif:cell body:1,218.223,10.338,2.903,11.000,4.000,24.000,2256.040,11.000,43648.000,0.000
2,MAX_SURF4_DIV15_8_soma.tif:nucleus:1,57.631,11.207,1.338,11.000,8.000,24.000,645.883,11.000,12496.000,0.000
3,MAX_SURF4_DIV15_8_soma.tif:cytoplasm:1,160.592,10.026,3.232,11.000,4.000,21.000,1610.158,10.000,31152.000,0.000
4,MAX_SURF4_DIV15_8_soma.tif:dendrite 1:1,7.236,5.667,0.672,5.996,4.020,7.498,41.007,5.707,793.360,31.653
5,MAX_SURF4_DIV15_8_soma.tif:dendrite 1 background:1,7.236,3.507,0.770,3.007,3.000,6.768,25.379,3.082,491.008,31.653
6,MAX_SURF4_DIV15_8_soma.tif:dendrite 2:1,8.735,5.089,1.040,3.994,3.056,8.220,44.449,4.869,859.959,38.270
7,MAX_SURF4_DIV15_8_soma.tif:dendrite 2 background:1,8.735,4.108,1.233,3.011,3.000,8.489,35.884,3.972,694.259,38.270
8,MAX_SURF4_DIV15_8_soma.tif:dendrite 3:1,6.047,7.417,1.324,6.974,5.422,11.583,44.852,6.993,867.761,26.478
9,MAX_SURF4_DIV15_8_soma.tif:dendrite 3 background:1,6.047,4.119,1.818,3.026,3.000,16.558,24.908,3.921,481.894,26.478
10,MAX_SURF4_DIV15_8_soma.tif:AIS:1,8.115,4.509,1.234,4.007,3.000,13.112,36.590,4.049,707.910,35.689
11,MAX_SURF4_DIV15_8_soma.tif:AIS background:1,8.115,3.699,0.639,3.007,3.000,6.434,30.019,3.732,580.791,35.689
