 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV15_7_GC.tif:growth cone:1,24.190,10.135,4.977,5,3,28,245.152,9,4743
2,MAX_ERGIC53_DIV15_7_GC.tif:growth cone background:1,24.190,4.821,3.828,3,3,34,116.606,4,2256
