 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_8_GC.tif:growth cone:1,14.834,10.554,6.415,5,3,42,156.560,8,3029
2,MAX_BCAP31-biotin_DIV15_8_GC.tif:growth cone background:1,14.834,4.753,1.289,5,3,11,70.501,5,1364
