 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV15_1_soma.tif:cell body:1,169.482,36.164,14.801,35.000,8.000,229.000,6129.113,35.000,118581.000,0.000
2,MAX_ERGIC53_DIV15_1_soma.tif:nucleus:1,76.755,37.886,14.022,33.000,21.000,217.000,2907.919,35.000,56260.000,0.000
3,MAX_ERGIC53_DIV15_1_soma.tif:cytoplasm:1,92.727,34.739,15.273,36.000,8.000,229.000,3221.194,34.000,62321.000,0.000
4,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 1:1,6.926,16.103,7.647,9.653,7.464,52.302,111.534,13.878,2157.869,30.329
5,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 1 background:1,6.926,10.477,10.321,5.574,4.017,65.346,72.566,7.174,1403.953,30.329
6,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 2:1,7.133,23.790,7.610,21.384,12.978,51.064,169.690,21.498,3283.031,31.288
7,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 2 background:1,7.133,13.585,8.847,5.138,4.043,41.427,96.897,10.344,1874.692,31.288
8,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 3:1,6.978,29.978,12.398,20.688,16.916,83.512,209.177,26.937,4046.990,30.593
9,MAX_ERGIC53_DIV15_1_soma.tif:dendrite 3 background:1,6.978,21.228,13.039,6.535,5.029,64.320,148.126,17.955,2865.817,30.593
10,MAX_ERGIC53_DIV15_1_soma.tif:AIS:1,9.924,19.012,7.832,10.474,8.188,55.000,188.678,17.006,3650.394,43.496
11,MAX_ERGIC53_DIV15_1_soma.tif:AIS background:1,9.924,24.055,11.535,16.487,5.157,75.050,238.721,21.777,4618.579,43.496
