 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_7_soma.tif:cell body:1,219.825,48.150,22.995,38.000,5.000,207.000,10584.493,47.000,204780.000,0.000
2,MAX_BCAP31-biotin_DIV15_7_soma.tif:nucleus:1,83.992,49.662,14.082,38.000,25.000,117.000,4171.204,47.000,80701.000,0.000
3,MAX_BCAP31-biotin_DIV15_7_soma.tif:cytoplasm:1,135.834,47.214,27.037,15.000,5.000,207.000,6413.289,47.000,124079.000,0.000
4,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 1:1,7.133,39.008,11.773,25.505,16.174,66.463,278.235,37.320,5383.070,31.368
5,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 1 background:1,7.133,7.460,6.176,4.539,3.148,45.040,53.213,5.254,1029.528,31.368
6,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 2:1,7.133,14.239,5.754,11.253,6.128,40.206,101.561,12.970,1964.915,31.334
7,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 2 background:1,7.133,5.771,1.801,4.013,3.394,13.615,41.160,5.349,796.330,31.334
8,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 3:1,5.014,25.326,10.202,13.992,13.640,73.666,126.976,22.264,2456.622,21.908
9,MAX_BCAP31-biotin_DIV15_7_soma.tif:dendrite 3 background:1,5.014,7.625,3.053,4.999,3.640,16.773,38.231,6.600,739.666,21.908
10,MAX_BCAP31-biotin_DIV15_7_soma.tif:AIS:1,7.598,9.892,3.724,6.728,4.438,21.431,75.163,8.530,1454.192,33.239
11,MAX_BCAP31-biotin_DIV15_7_soma.tif:AIS background:1,7.598,6.008,2.816,4.018,3.229,22.459,45.652,5.105,883.231,33.239
