 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_1_GC.tif:growth cone:1,11.940,4.126,1.719,4,3,16,49.258,4,953.000
2,MAX_SURF4_DIV15_1_GC.tif:growth cone background:1,11.940,3.251,0.651,3,3,7,38.817,3,751.000
