 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cell body:1,203.492,18.037,14.961,12.000,4.000,251.000,3670.304,14.000,71010.000,0.000
2,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:nucleus:1,85.180,17.891,15.664,12.000,5.000,251.000,1523.944,14.000,29484.000,0.000
3,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:cytoplasm:1,118.312,18.142,14.436,9.000,4.000,222.000,2146.360,15.000,41526.000,0.000
4,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1:1,6.513,6.363,2.878,6.145,3.101,17.669,41.437,5.614,801.692,28.501
5,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 1 background:1,6.513,3.930,0.663,3.007,3.000,6.348,25.595,3.806,495.192,28.501
6,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2:1,3.566,5.874,1.810,4.969,3.407,11.485,20.948,5.297,405.285,15.531
7,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 2 background:1,3.566,4.159,0.865,3.008,3.000,6.975,14.834,3.901,286.988,15.531
8,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3:1,2.119,8.851,2.061,6.053,5.893,15.000,18.756,8.265,362.877,9.105
9,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:dendrite 3 background:1,2.119,4.098,0.692,3.958,3.047,6.135,8.685,3.981,168.033,9.105
10,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS:1,4.497,16.893,6.086,16.995,8.211,45.382,75.964,16.953,1469.692,19.612
11,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:AIS background:1,4.497,4.456,0.990,4.688,3.000,8.505,20.038,4.451,387.684,19.612
12,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon:1,19.796,14.440,6.330,10.891,4.970,44.339,285.859,13.414,5530.572,86.998
13,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:axon background:1,19.796,4.240,1.246,4.019,3.000,14.097,83.937,4.000,1623.953,86.998
14,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone:1,24.396,9.212,4.232,5.000,3.000,28.000,224.736,8.000,4348.000,0.000
15,MAX_BCAP31-biotin_DIV3_2_BOTH.tif:growth cone background:1,24.396,3.996,1.200,3.000,3.000,16.000,97.482,4.000,1886.000,0.000
