 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV15_3_soma.tif:cell body:1,223.185,28.758,11.247,28.000,4.000,173.000,6418.251,29.000,124175.000,0.000
2,MAX_ERGIC53_DIV15_3_soma.tif:nucleus:1,86.938,31.467,6.458,28.000,17.000,72.000,2735.697,31.000,52928.000,0.000
3,MAX_ERGIC53_DIV15_3_soma.tif:cytoplasm:1,136.247,27.028,13.152,27.000,4.000,173.000,3682.554,27.000,71247.000,0.000
4,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 1:1,6.771,42.140,52.756,20.445,10.901,243.589,285.331,19.892,5520.346,29.620
5,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 1 background:1,6.771,10.820,8.154,4.993,3.224,32.438,73.259,6.430,1417.363,29.620
6,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 2:1,7.340,11.592,8.944,9.469,6.079,53.000,85.077,9.067,1646.002,32.162
7,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 2 background:1,7.340,6.310,4.943,4.956,3.018,35.029,46.314,4.845,896.051,32.162
8,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 3:1,8.218,10.143,4.836,7.791,4.849,31.277,83.358,8.593,1612.748,36.130
9,MAX_ERGIC53_DIV15_3_soma.tif:dendrite 3 background:1,8.218,5.585,2.890,4.037,3.015,23.944,45.899,4.764,888.021,36.130
10,MAX_ERGIC53_DIV15_3_soma.tif:AIS:1,5.634,10.018,6.901,6.108,4.052,40.353,56.439,7.422,1091.930,24.604
11,MAX_ERGIC53_DIV15_3_soma.tif:AIS background:1,5.634,7.659,4.354,5.212,3.531,21.844,43.149,5.763,834.813,24.604
