 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV15_2_soma.tif:cell body:1,295.702,29.220,10.589,32.000,5.000,180.000,8640.384,30.000,167167.000,0.000
2,MAX_ERGIC53_DIV15_2_soma.tif:nucleus:1,96.655,33.642,9.785,33.000,19.000,180.000,3251.638,32.000,62910.000,0.000
3,MAX_ERGIC53_DIV15_2_soma.tif:cytoplasm:1,199.047,27.073,10.295,31.000,5.000,151.000,5388.746,27.000,104257.000,0.000
4,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 1:1,8.683,22.647,8.046,19.595,9.197,76.582,196.656,22.033,3804.742,38.081
5,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 1 background:1,8.683,13.421,8.820,4.599,3.021,41.499,116.540,10.586,2254.711,38.081
6,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 2:1,8.218,20.556,6.387,16.313,9.723,44.508,168.934,19.013,3268.405,36.115
7,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 2 background:1,8.218,8.523,7.036,4.805,3.342,47.404,70.043,5.867,1355.139,36.115
8,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 3:1,4.704,15.499,6.579,13.785,6.009,36.871,72.900,13.806,1410.412,20.646
9,MAX_ERGIC53_DIV15_2_soma.tif:dendrite 3 background:1,4.704,7.519,3.610,4.939,3.699,24.186,35.364,6.237,684.185,20.646
10,MAX_ERGIC53_DIV15_2_soma.tif:AIS:1,8.787,9.573,2.812,7.840,5.017,19.050,84.115,9.224,1627.384,38.655
11,MAX_ERGIC53_DIV15_2_soma.tif:AIS background:1,8.787,5.170,1.923,4.498,3.363,16.281,45.426,4.665,878.871,38.655
