 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV15_5_soma.tif:cell body:1,318.910,22.335,9.680,21.000,6.000,235.000,7122.850,21.000,137807.000,0.000
2,MAX_ERGIC53_DIV15_5_soma.tif:nucleus:1,94.277,22.774,10.092,20.000,11.000,235.000,2147.084,21.000,41540.000,0.000
3,MAX_ERGIC53_DIV15_5_soma.tif:cytoplasm:1,238.071,22.191,9.407,23.000,6.000,157.000,5282.943,21.000,102210.000,0.000
4,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 1:1,7.908,11.306,2.803,7.034,6.424,18.911,89.410,10.895,1729.835,34.633
5,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 1 background:1,7.908,5.276,1.962,3.977,3.006,17.210,41.723,4.880,807.232,34.633
6,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 2:1,7.908,12.561,4.171,11.630,6.400,32.400,99.336,11.741,1921.865,34.568
7,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 2 background:1,7.908,6.466,2.528,4.994,3.082,21.555,51.134,5.718,989.294,34.568
8,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 3:1,7.443,13.006,3.190,11.616,7.104,26.197,96.803,12.250,1872.861,32.729
9,MAX_ERGIC53_DIV15_5_soma.tif:dendrite 3 background:1,7.443,6.609,3.745,4.114,3.142,21.580,49.190,5.090,951.689,32.729
10,MAX_ERGIC53_DIV15_5_soma.tif:AIS:1,5.686,8.432,2.825,10.013,4.529,17.710,47.939,7.872,927.488,24.890
11,MAX_ERGIC53_DIV15_5_soma.tif:AIS background:1,5.686,8.518,6.868,4.973,3.046,37.068,48.429,5.837,936.962,24.890
