 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_DIV15_6_GC.tif:growth cone:1,14.421,10.634,9.866,5,3,64,153.356,7,2967
2,MAX_ERGIC53_DIV15_6_GC.tif:growth cone background:1,14.421,8.111,7.440,5,3,63,116.968,5,2263
