 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV3_6_BOTH.tif:cell body:1,225.563,6.496,2.519,5.000,3.000,34.000,1465.227,6.000,28348.000,0.000
2,MAX_SURF4_DIV3_6_BOTH.tif:nucleus:1,89.677,5.635,1.988,4.000,3.000,28.000,505.293,5.000,9776.000,0.000
3,MAX_SURF4_DIV3_6_BOTH.tif:cytoplasm:1,135.885,7.064,2.667,5.000,3.000,34.000,959.934,7.000,18572.000,0.000
4,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 1:1,1.861,3.897,0.803,3.007,3.000,6.340,7.251,3.910,140.292,8.139
5,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 1 background:1,1.861,3.002,0.013,3.000,3.000,3.076,5.586,3.000,108.077,8.139
6,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 2:1,1.757,3.875,0.862,4.008,3.000,7.196,6.810,3.845,131.754,7.729
7,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 2 background:1,1.757,3.000,0.000,3.000,3.000,3.000,5.272,3.000,102.000,7.729
8,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 3:1,1.034,3.650,1.358,3.011,3.000,8.663,3.773,3.022,73.003,4.554
9,MAX_SURF4_DIV3_6_BOTH.tif:dendrite 3 background:1,1.034,3.000,0.000,3.000,3.000,3.000,3.101,3.000,60.000,4.554
10,MAX_SURF4_DIV3_6_BOTH.tif:AIS:1,3.980,4.732,1.346,3.982,3.089,12.819,18.831,4.289,364.334,17.437
11,MAX_SURF4_DIV3_6_BOTH.tif:AIS background:1,3.980,3.010,0.077,3.001,3.000,3.665,11.981,3.000,231.797,17.437
12,MAX_SURF4_DIV3_6_BOTH.tif:axon:1,15.299,3.986,1.141,3.023,3.000,14.840,60.977,3.831,1179.733,67.293
13,MAX_SURF4_DIV3_6_BOTH.tif:axon background:1,15.299,3.006,0.059,3.002,3.000,3.858,45.992,3.000,889.818,67.293
14,MAX_SURF4_DIV3_6_BOTH.tif:growth cone:1,34.992,3.501,0.602,3.000,3.000,7.000,122.499,3.000,2370.000,0.000
15,MAX_SURF4_DIV3_6_BOTH.tif:growth cone background:1,34.992,3.003,0.054,3.000,3.000,4.000,105.080,3.000,2033.000,0.000
