 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_DIV15_2_GC.tif:growth cone:1,9.304,3.661,0.590,4,3,6,34.062,4,659
2,MAX_SURF4_DIV15_2_GC.tif:growth cone background:1,9.304,3.139,0.363,3,3,5,29.203,3,565
