 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_1_soma.tif:cell body:1,200.288,9.034,2.367,9.000,3.000,25.000,1809.308,9.000,35005.000,0.000
2,MAX_SURF4_DIV15_1_soma.tif:nucleus:1,77.634,9.486,1.224,9.000,6.000,18.000,736.438,9.000,14248.000,0.000
3,MAX_SURF4_DIV15_1_soma.tif:cytoplasm:1,122.654,8.747,2.827,10.000,3.000,25.000,1072.870,9.000,20757.000,0.000
4,MAX_SURF4_DIV15_1_soma.tif:dendrite 1:1,7.133,5.815,0.613,5.006,4.459,7.756,41.478,5.864,802.477,31.348
5,MAX_SURF4_DIV15_1_soma.tif:dendrite 1 background:1,7.133,3.368,0.608,3.004,3.000,5.011,24.021,3.000,464.745,31.348
6,MAX_SURF4_DIV15_1_soma.tif:dendrite 2:1,7.960,5.296,0.821,5.002,3.954,8.315,42.155,5.141,815.579,34.855
7,MAX_SURF4_DIV15_1_soma.tif:dendrite 2 background:1,7.960,3.118,0.327,3.004,3.000,5.000,24.817,3.000,480.139,34.855
8,MAX_SURF4_DIV15_1_soma.tif:dendrite 3:1,4.962,5.237,0.829,4.000,3.727,7.715,25.986,5.186,502.747,21.610
9,MAX_SURF4_DIV15_1_soma.tif:dendrite 3 background:1,4.962,4.858,2.094,3.977,3.000,20.250,24.107,4.390,466.410,21.610
10,MAX_SURF4_DIV15_1_soma.tif:AIS:1,6.099,3.820,0.698,3.994,3.000,6.825,23.300,3.771,450.788,26.659
11,MAX_SURF4_DIV15_1_soma.tif:AIS background:1,6.099,3.949,1.874,3.019,3.000,12.597,24.086,3.000,465.998,26.659
