 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_5_soma.tif:cell body:1,301.078,8.937,2.743,10.000,3.000,30.000,2690.626,9.000,52056.000,0.000
2,MAX_SURF4_DIV15_5_soma.tif:nucleus:1,71.793,10.671,1.663,11.000,6.000,26.000,766.107,11.000,14822.000,0.000
3,MAX_SURF4_DIV15_5_soma.tif:cytoplasm:1,229.284,8.394,2.789,9.000,3.000,30.000,1924.519,8.000,37234.000,0.000
4,MAX_SURF4_DIV15_5_soma.tif:dendrite 1:1,5.479,5.673,0.838,4.995,4.064,8.000,31.081,5.539,601.322,23.959
5,MAX_SURF4_DIV15_5_soma.tif:dendrite 1 background:1,5.479,3.331,0.461,3.004,3.000,4.960,18.248,3.025,353.039,23.959
6,MAX_SURF4_DIV15_5_soma.tif:dendrite 2:1,3.773,4.871,0.488,4.998,4.000,6.400,18.379,4.933,355.582,16.508
7,MAX_SURF4_DIV15_5_soma.tif:dendrite 2 background:1,3.773,3.162,0.324,3.002,3.000,4.000,11.930,3.000,230.803,16.508
8,MAX_SURF4_DIV15_5_soma.tif:dendrite 3:1,4.962,5.068,0.588,4.999,4.000,6.796,25.149,5.048,486.564,21.700
9,MAX_SURF4_DIV15_5_soma.tif:dendrite 3 background:1,4.962,3.586,0.781,3.008,3.000,7.219,17.795,3.312,344.280,21.700
10,MAX_SURF4_DIV15_5_soma.tif:AIS:1,6.409,4.966,0.923,5.003,3.226,9.020,31.825,4.975,615.725,28.085
11,MAX_SURF4_DIV15_5_soma.tif:AIS background:1,6.409,3.858,0.983,3.012,3.000,9.159,24.726,3.646,478.373,28.085
