 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_3_GC.tif:growth cone:1,4.755,10.848,6.091,8,4,47,51.584,10,998
2,MAX_BCAP31-biotin_DIV15_3_GC.tif:growth cone background:1,4.755,4.935,2.357,4,3,21,23.466,4,454
