 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_DIV15_2_soma.tif:cell body:1,276.578,5.581,1.663,6.000,3.000,42.000,1543.481,6.000,29862.000,0.000
2,MAX_SURF4_DIV15_2_soma.tif:nucleus:1,70.450,5.891,1.725,5.000,4.000,42.000,414.996,6.000,8029.000,0.000
3,MAX_SURF4_DIV15_2_soma.tif:cytoplasm:1,206.128,5.475,1.628,6.000,3.000,35.000,1128.485,5.000,21833.000,0.000
4,MAX_SURF4_DIV15_2_soma.tif:dendrite 1:1,5.272,4.233,0.695,4.003,3.037,6.543,22.314,4.000,431.720,23.030
5,MAX_SURF4_DIV15_2_soma.tif:dendrite 1 background:1,5.272,3.031,0.115,3.001,3.000,3.713,15.982,3.000,309.206,23.030
6,MAX_SURF4_DIV15_2_soma.tif:dendrite 2:1,4.393,4.680,0.690,3.994,3.114,6.721,20.560,4.627,397.777,19.303
7,MAX_SURF4_DIV15_2_soma.tif:dendrite 2 background:1,4.393,3.868,0.768,3.006,3.000,6.122,16.994,3.881,328.779,19.303
8,MAX_SURF4_DIV15_2_soma.tif:dendrite 3:1,4.083,5.069,1.088,5.008,3.096,8.015,20.698,5.000,400.457,17.789
9,MAX_SURF4_DIV15_2_soma.tif:dendrite 3 background:1,4.083,4.082,0.876,3.006,3.000,6.000,16.669,4.000,322.501,17.789
10,MAX_SURF4_DIV15_2_soma.tif:AIS:1,6.719,3.734,0.655,3.006,3.000,5.840,25.089,3.681,485.408,29.505
11,MAX_SURF4_DIV15_2_soma.tif:AIS background:1,6.719,3.391,0.754,3.007,3.000,6.628,22.786,3.000,440.847,29.505
