 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_DIV15_7_GC.tif:growth cone:1,17.780,7.727,4.418,5,3,58,137.384,7,2658.000
2,MAX_BCAP31-biotin_DIV15_7_GC.tif:growth cone background:1,17.780,5.154,2.648,5,3,32,91.641,5,1773.000
