 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_DIV15_8_soma.tif:cell body:1,246.909,57.728,20.927,63.000,6.000,190.000,14253.505,61.000,275765.000,0.000
2,MAX_BCAP31-biotin_DIV15_8_soma.tif:nucleus:1,89.781,65.175,10.626,63.000,42.000,137.000,5851.450,64.000,113209.000,0.000
3,MAX_BCAP31-biotin_DIV15_8_soma.tif:cytoplasm:1,157.129,53.472,23.957,63.000,6.000,190.000,8402.055,57.000,162556.000,0.000
4,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 1:1,6.719,38.892,7.443,42.594,19.877,56.111,261.327,38.290,5055.935,29.341
5,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 1 background:1,6.719,5.112,1.311,4.621,3.458,12.619,34.346,4.693,664.501,29.341
6,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 2:1,5.634,22.516,5.403,17.011,12.349,38.578,126.850,20.990,2454.196,24.651
7,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 2 background:1,5.634,8.515,3.441,5.459,4.188,23.914,47.973,7.765,928.142,24.651
8,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 3:1,8.012,26.541,11.363,22.083,7.645,56.600,212.631,25.019,4113.814,35.165
9,MAX_BCAP31-biotin_DIV15_8_soma.tif:dendrite 3 background:1,8.012,9.304,4.083,5.375,4.356,27.030,74.539,8.394,1442.113,35.165
10,MAX_BCAP31-biotin_DIV15_8_soma.tif:AIS:1,8.115,15.224,8.320,8.778,6.772,51.429,123.538,12.200,2390.116,35.654
11,MAX_BCAP31-biotin_DIV15_8_soma.tif:AIS background:1,8.115,8.775,9.663,4.899,3.000,67.815,71.206,5.186,1377.629,35.654
